,id,scaled_skl,scaled_rp,scaled_rh,bpm,scaled_bh,scaled_mfcc,key,scale,scaled_levenshtein,scaled_corr,scaled_js,aggregated
3363,/root/sim/music/out/Unknown/Unknown/08-CRAZY_GONNA_CRAZYmp3,0.0006366086882318064,0.5743472808631951,0.4460379801307991, 132.00399780273438,0.7975119673714715,0.08441395824609377, C, major,0.20717270194986073,0.9536974507216447,0.12595503412448059,0.28674422595167665
3364,/root/sim/music/201~300/287_Night_Wavemp3,0.00062465109589506,0.46768556610090656,0.5381175586830497, 129.93141174316406,0.7993402919394655,0.1112270906803761, C, minor,0.149025069637883,0.9513273791243546,0.14057686301234892,0.28675115972305004
3365,/root/sim/music/201~300/211_Loud_on_Roadmp3,0.0015106093322410654,0.3639631173340711,0.5353787813026216, 99.79924774169922,0.7667094558334228,0.13823900319023522, F, major,0.16991643454038996,0.9875651727470346,0.24630086948379123,0.28678834436318124
3366,/root/sim/music/301~400/371_彗星に乗ってmp3,0.0011898382988843124,0.42156584428967236,0.5271420070784175, 129.97402954101562,0.7950357411183857,0.046322384662990414, D, major,0.1573816155988858,0.9416998855466188,0.19834503143471702,0.2870606802754228
3367,/root/sim/music/out/Wham!/The_Best_Of_Wham!__If_You_Were_There_/09_Wham_Rap!mp3,0.00046337128320813936,0.54228745905156,0.5039045217887419, 117.60909271240234,0.504467103144789,0.08509079010875725, D, major,0.201949860724234,0.9521535389318024,0.10174439811901247,0.2870999375606306
3368,/root/sim/music/301~400/331_Walking_Towards_Tomorrowmp3,0.0009221299409567844,0.42864601502010835,0.5518990065399554, 140.00294494628906,0.91124761189224,0.1511148375368088, C, major,0.1371866295264624,0.9345798840987247,0.167668862679968,0.28728400354524714
3369,/root/sim/music/501~600/532_こびとの家へようこそmp3,0.003478053770543027,0.38176235670552006,0.39830227451962785, 117.85154724121094,0.656305087474509,0.13767360673161494, Eb, major,0.14589136490250695,0.9117813183327337,0.36708134721157054,0.28765600805181535
3370,/root/sim/music/201~300/284_爽やかほうじ茶mp3,0.0016169845723756151,0.44454052542311717,0.47450855469688547, 99.94416046142578,0.7726045937533541,0.07698712806515681, C, major,0.15389972144846797,0.9348467324299192,0.23046244597102633,0.28778212766585115
3371,/root/sim/music/out/Compilations/マクロスSONGコレクション2002_[Disc_1]/1-20_AfterIn_The_Dark_～_Torch_Songmp3,0.0007405533427918804,0.3824495837994539,0.6352862084696209, 142.2030792236328,0.5518109369968874,0.05042580790142392, C, major,0.318941504178273,0.9242096934026581,0.1327669479762048,0.28781082339701786
3372,/root/sim/music/401~500/463_Cool_Breezemp3,0.0010219100770325641,0.498643138104002,0.46931710514584735, 90.01490783691406,0.7341284211656113,0.123143657704746, A, major,0.15215877437325906,0.9657317272368999,0.18280137314287856,0.2879458816174401
3373,/root/sim/music/101~200/148_Cosmic_Fantasymp3,0.003006853092236366,0.3244777194375278,0.5070332098637121, 118.99491119384766,0.409524632392401,0.08582997723783145, C, major,0.15529247910863508,0.9411999091884471,0.31738669540287096,0.28797611944908685
3374,/root/sim/music/out/Compilations/20th_ANNIVERSARY_OF_PERSONA_SERIES_ALL_T/5-12_緊追mp3,0.0008248914527169772,0.43534396689641897,0.5485173319480289, 128.0802459716797,0.7248957282387034,0.05793438575779438, F#, major,0.15807799442896936,0.9475343291659067,0.16725083305221017,0.28798425583734377
3375,/root/sim/music/601~700/653_A_Morning_In_The_Forestmp3,0.002490353298327223,0.3549483708836042,0.525475914357159, 178.20558166503906,0.7091206396908877,0.15382923874966997, F, major,0.17096100278551532,0.9709460346463721,0.2692942498990982,0.2880522221095472
3376,/root/sim/music/501~600/590_City_Break_Timemp3,0.0008984149828673479,0.4440270410065798,0.5459453233467392, 100.00003051757812,0.7775012879682301,0.10902873776333735, B, major,0.15146239554317548,0.9436623320592127,0.1617375097556284,0.2881520722729537
3377,/root/sim/music/701~800/714_ぱぱぱぱにっ子mp3,0.00047979470909431334,0.49168957173044,0.5487842123652859, 150.04281616210938,0.7567095094987657,0.03273646756706305, C#, minor,0.18454038997214484,0.9825918618456588,0.11179309728504952,0.2881866690224674
3378,/root/sim/music/1~100/99_Escortmp3,0.004571946580708629,0.36166669673896046,0.4619986295829093, 172.26589965820312,0.6393845658473758,0.1404977195788284, Eb, major,0.141016713091922,0.9194704644579099,0.32522237059256337,0.28836491087378546
3379,/root/sim/music/801~900/826_怨恨憑依祓うも笑みmp3,0.003036648350527511,0.350498774052823,0.5516688127355772, 120.02666473388672,0.22834981753783407,0.10955665274197102, C, minor,0.16225626740947074,0.9665073511404361,0.2485945859851551,0.2884497052810207
3380,/root/sim/music/101~200/161_Contrailmp3,0.0025580216905956286,0.36843328862585656,0.4862251003257133, 89.99810028076172,0.728232531930879,0.1357265668225627, C#, major,0.1594707520891365,0.9426718209338145,0.2965924030101487,0.28845220341307853
3381,/root/sim/music/101~200/134_われわれはどこへいくのかmp3,0.004144856580922525,0.37266751771258105,0.45919386666993517, 95.94280242919922,0.8197564666738221,0.12369054466077054, F, major,0.15842618384401114,0.9406540803325264,0.31794672785318917,0.288488242204157
3382,/root/sim/music/out/Various_Artists/THE_GREATEST_HITS_-小室哲哉作品集_S-_[Disc_2]/04_Self_Control_(方舟に曳かれて)mp3,0.0005899024197173849,0.5439223894241757,0.4921554031489371, 140.03529357910156,0.6758785016636256,0.07829030846227972, D, major,0.16678272980501394,0.9342703232716998,0.11877347226210427,0.28886029181373357
3383,/root/sim/music/out/Various_Artists/TETSUYA_KOMURO_ARCHIVES__K__[Disc_2]/07-恋をするたびに傷つきやすく…mp3,0.0005603185547285186,0.5629595547696663,0.4724515018928445, 130.1910400390625,0.7792532467532467,0.028264170753262128, D, minor,0.16678272980501394,0.9540593860582383,0.12039592402090273,0.2890918248095355
3384,/root/sim/music/501~600/549_静かな蒼にmp3,0.002109147682841803,0.40119963391994357,0.4715384921483093, 85.99293518066406,0.9270857572179886,0.11203319475906745, G, major,0.1556406685236769,0.8913947539671284,0.2815254330296415,0.28909317669518403
3385,/root/sim/music/601~700/605_Late_Summer_Afternoonmp3,0.000938235084574938,0.4341552592432207,0.5612278581180087, 114.98014831542969,0.8974767092411721,0.11901311662605298, Bb, major,0.1472841225626741,0.94679061936609,0.1601295912228022,0.2891127359171516
3386,/root/sim/music/701~800/782_ヒカリmp3,0.0011361149296393175,0.3337127454400379,0.616150907737618, 120.0411605834961,0.363584147257701,0.14308874512929953, C, major,0.15424791086350975,0.9247900612232424,0.20548945021947587,0.28912230458169275
3387,/root/sim/music/701~800/751_Exceedmp3,0.0006877329181533046,0.5100939157735196,0.4986042296894264, 129.98892211914062,0.8130481914779435,0.12286419679900172, F, major,0.14032033426183843,0.9558951180956448,0.14789694511350646,0.28932070587365144
3388,/root/sim/music/201~300/202_Bloom_Bloommp3,0.001075192507897848,0.4065863335458442,0.5770693810170873, 120.01248168945312,0.6367015670280133,0.19305238830392835, G, major,0.1549442896935933,0.9103655044536416,0.172810080570903,0.2893852469104331
3389,/root/sim/music/401~500/476_August_Squallmp3,0.0007091385141934075,0.5119691738940413,0.4905243599949025, 161.49891662597656,0.689019802511538,0.0481170023392816, C, major,0.14937325905292478,0.9588806014330216,0.15443069020674394,0.2894083406524703
3390,/root/sim/music/out/Various_Artists/TETSUYA_KOMURO_ARCHIVES__K__[Disc_1]/04-夢みてTRYmp3,0.0005633713327377366,0.5571072859153405,0.4892012073505533, 146.21218872070312,0.772597778254803,0.04016558384499863, F, major,0.14589136490250695,0.946074553827168,0.1107643726328916,0.2894090593078808
3391,/root/sim/music/out/Compilations/20th_ANNIVERSARY_OF_PERSONA_SERIES_ALL_T/1-13_Dungeon_-_Police_Stationmp3,0.0009341885711586413,0.4271498181628635,0.5648102596925275, 118.0176010131836,0.550191531608887,0.10132689274116378, E, major,0.15006963788300837,0.9649107963303742,0.16513913959850635,0.289508351506264
3392,/root/sim/music/901~1000/993_pigeon_is_walkingmp3,0.0008435858331538544,0.5431628134034219,0.45282995662584574, 162.01300048828125,0.8619524525061715,0.049346139470626126, D, major,0.14798050139275767,0.9521737096808275,0.16142034367660918,0.28956417488475766
3393,/root/sim/music/501~600/577_おセンチメンタルな気持ちmp3,0.0033929944398222913,0.3345342954462528,0.5393028217126319, 143.83839416503906,0.752998604701084,0.08836181126992215, G, major,0.15041782729805014,0.8900681539107466,0.2816540392455656,0.28972103771106816
3394,/root/sim/music/out/Queen/Queen_In_Vision/11_Who_Wants_To_Live_Forevermp3,0.0006859891452609485,0.39399341015801986,0.6332555582737043, 140.68667602539062,0.4957279167113878,0.042645321142497736, E, minor,0.16469359331476324,0.9233637249905375,0.1318875057072435,0.28995561582105717
3395,/root/sim/music/201~300/204_コーヒー屋で一服mp3,0.0029647884650311697,0.4428857473365972,0.4354394947086487, 79.95987701416016,0.7477819577117097,0.09878417478520148, D, major,0.1451949860724234,0.9233125966506863,0.27858009350494845,0.28996753100380634
3396,/root/sim/music/901~1000/913_run_outmp3,0.0007039106321194436,0.5148883415731418,0.49946292309864704, 128.051513671875,0.683227058065901,0.06502483910081445, D, major,0.1674791086350975,0.9667940019811967,0.1452928749721061,0.2900870125690036
3397,/root/sim/music/201~300/244_Fancy_Popmp3,0.0020832145182545095,0.36712394095405354,0.5319960992979844, 162.94320678710938,0.6430217881292262,0.11329116824496702, Ab, major,0.1549442896935933,0.9268748924538731,0.2594288603087291,0.2901580287697554
3398,/root/sim/music/101~200/130_透明mp3,0.0020142328313185504,0.4411728294820749,0.48450779745833134, 109.90210723876953,0.66023457121391,0.0723942540870159, E, major,0.15041782729805014,0.8982485264856648,0.23372946192363336,0.29035608042383954
3399,/root/sim/music/out/RADWIMPS/君の名は。/09_御神体mp3,0.0016692168652989794,0.3565678140249159,0.5777954737282716, 117.26307678222656,0.41628984651711926,0.05225287764430475, B, minor,0.15389972144846797,0.9307433912299856,0.22629718268418486,0.29058242182566785
3400,/root/sim/music/601~700/682_ジャジーなアイキャッチmp3,0.0018816930232306403,0.4180081666325847,0.4834909402535423, 95.99864959716797,0.5798198454438124,0.4136139125872185, F, major,0.2016016713091922,0.9942479001699649,0.2601171583080415,0.2908744895543498
